record	pos	dA	dC	dG	dT	max_abs	argmax
chr1:200000-200150(-)	143	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	144	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	145	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	146	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	147	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	148	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	149	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	150	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	151	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	152	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	153	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	154	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	155	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	156	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	157	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	158	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	159	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	160	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	161	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	162	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	163	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	164	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	165	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	166	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	167	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	168	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	169	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	170	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	171	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	172	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	173	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	174	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	175	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	176	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	177	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	178	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	179	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	180	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	181	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	182	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	183	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	184	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	185	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	186	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	187	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	188	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	189	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	190	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	191	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	192	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	193	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	194	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	195	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	196	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	197	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	198	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	199	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	200	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	201	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	202	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	203	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	204	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	205	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	206	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	207	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	208	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	209	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	210	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	211	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	212	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	213	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	214	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	215	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	216	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	217	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	218	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	219	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	220	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	221	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	222	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	223	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	224	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	225	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	226	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	227	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	228	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	229	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	230	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	231	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	232	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	233	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	234	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	235	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	236	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	237	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	238	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	239	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	240	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	241	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	242	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	243	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	244	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	245	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	246	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	247	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	248	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	249	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	250	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	251	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	252	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	253	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	254	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	255	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	256	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	257	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	258	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	259	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	260	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	261	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	262	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	263	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	264	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	265	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	266	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	267	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	268	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	269	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	270	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	271	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	272	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	273	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	274	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	275	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	276	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	277	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	278	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	279	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	280	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	281	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	282	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	283	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	284	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	285	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	286	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	287	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	288	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	289	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	290	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	291	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	292	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	293	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	294	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	295	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	296	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	297	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	298	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	299	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	300	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	301	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	302	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	303	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	304	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	305	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	306	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	307	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	308	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	309	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	310	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	311	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	312	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	313	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	314	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	315	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	316	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	317	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	318	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	319	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	320	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	321	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	322	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	323	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	324	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	325	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	326	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	327	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	328	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	329	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	330	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	331	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	332	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	333	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	334	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	335	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	336	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	337	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	338	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	339	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	340	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	341	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	342	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	343	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	344	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	345	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	346	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	347	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	348	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	349	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	350	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	351	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	352	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	353	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	354	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	355	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	356	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	357	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	358	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	359	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	360	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	361	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	362	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	363	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	364	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	365	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	366	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	367	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	368	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	369	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	370	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	371	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	372	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	373	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	374	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	375	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	376	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	377	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	378	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	379	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	380	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	381	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	382	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	383	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	384	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	385	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	386	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	387	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	388	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	389	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	390	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	391	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	392	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	393	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	394	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	395	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	396	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	397	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	398	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	399	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	400	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	401	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	402	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	403	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	404	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	405	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	406	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	407	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	408	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	409	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	410	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	411	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	412	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	413	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	414	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	415	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	416	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	417	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	418	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	419	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	420	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	421	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	422	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	423	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	424	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	425	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	426	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	427	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	428	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	429	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	430	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	431	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	432	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	433	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	434	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	435	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	436	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	437	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	438	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	439	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	440	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	441	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	442	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	443	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	444	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	445	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	446	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	447	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	448	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	449	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	450	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	451	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	452	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	453	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	454	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	455	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	456	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	457	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	458	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	459	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	460	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	461	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	462	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	463	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	464	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	465	0.000000	0.000012	-0.000004	0.000046	0.000046	T
chr1:200000-200150(-)	466	0.000000	0.000012	-0.000004	0.000046	0.000046	T
